STATEFP,COUNTYFP,TRACTCE,GEOID,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON,data_as_of,data_loaded_at,multipolygon
6,75,25300,60750253002,G5030,68869,0,37.7409378,-122.4197402,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.421264 37.741314, -122.42098 37.74175, -122.420693 37.742191, -122.420576 37.742372, -122.420387 37.742679, -122.419807 37.742444, -122.419491 37.742318, -122.418914 37.742085, -122.418735 37.74201, -122.418702 37.741962, -122.418692 37.741884, -122.418762 37.741317, -122.418752 37.74118, -122.418834 37.740983, -122.418347 37.740789, -122.41777 37.740564, -122.418584 37.739297, -122.419165 37.739533, -122.419566 37.739696, -122.41972 37.739759, -122.420275 37.739985, -122.420856 37.740221, -122.421742 37.740581, -122.421264 37.741314)))"
6,75,25300,60750253001,G5030,88700,0,37.7439281,-122.4182518,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.420387 37.742679, -122.419492 37.74406, -122.418785 37.745151, -122.418402 37.745735, -122.418159 37.746078, -122.417819 37.745965, -122.41764 37.745882, -122.41724 37.745718, -122.416559 37.745439, -122.416103 37.745253, -122.417422 37.743223, -122.417569 37.743011, -122.417636 37.742935, -122.417929 37.742487, -122.417988 37.742351, -122.418418 37.741663, -122.418494 37.741592, -122.418752 37.74118, -122.418762 37.741317, -122.418692 37.741884, -122.418702 37.741962, -122.418735 37.74201, -122.418914 37.742085, -122.419491 37.742318, -122.419807 37.742444, -122.420387 37.742679)))"
6,75,25200,60750252004,G5030,127507,0,37.7414601,-122.4166502,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.418752 37.74118, -122.418494 37.741592, -122.418418 37.741663, -122.417988 37.742351, -122.417929 37.742487, -122.417636 37.742935, -122.417569 37.743011, -122.417422 37.743223, -122.416103 37.745253, -122.416032 37.74524, -122.415693 37.745103, -122.415476 37.745016, -122.415314 37.744979, -122.415149 37.74499, -122.414921 37.745045, -122.414847 37.744275, -122.414822 37.744056, -122.415371 37.744206, -122.415598 37.744213, -122.415781 37.744101, -122.415921 37.743845, -122.416134 37.743673, -122.416179 37.743649, -122.416506 37.743476, -122.41663 37.743316, -122.416627 37.743013, -122.416681 37.742931, -122.416776 37.742785, -122.41702 37.742609, -122.41706 37.742432, -122.416957 37.742226, -122.416829 37.742107, -122.416775 37.742057, -122.416413 37.742007, -122.416301 37.742017, -122.416265 37.742026, -122.415869 37.742124, -122.415651 37.742133, -122.415223 37.742157, -122.415014 37.742182, -122.415074 37.74158, -122.415169 37.740377, -122.415278 37.738991, -122.415184 37.738933, -122.415899 37.739002, -122.41652 37.739062, -122.417139 37.739121, -122.417779 37.739184, -122.418461 37.739249, -122.418584 37.739297, -122.41777 37.740564, -122.418347 37.740789, -122.418834 37.740983, -122.418752 37.74118)))"
6,75,25200,60750252002,G5030,262352,0,37.7444918,-122.4133685,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.417819 37.745965, -122.416004 37.746654, -122.415914 37.746644, -122.415065 37.746547, -122.414959 37.746581, -122.414958 37.746728, -122.414333 37.746766, -122.413662 37.746808, -122.413532 37.746766, -122.412547 37.746825, -122.41161 37.746881, -122.410619 37.746941, -122.410565 37.746323, -122.410498 37.745571, -122.410474 37.745298, -122.410441 37.744918, -122.410389 37.744325, -122.410338 37.743749, -122.410223 37.743622, -122.409991 37.743442, -122.409857 37.743338, -122.409745 37.74329, -122.409467 37.743255, -122.409361 37.743263, -122.409378 37.742923, -122.409485 37.743031, -122.409625 37.743071, -122.409968 37.74305, -122.409989 37.742772, -122.410234 37.742546, -122.410431 37.742458, -122.410612 37.742426, -122.410662 37.742424, -122.411264 37.742398, -122.411426 37.742391, -122.41168 37.742373, -122.411947 37.742332, -122.412517 37.742243, -122.412583 37.742243, -122.412671 37.742244, -122.413135 37.742309, -122.413742 37.742395, -122.414273 37.74247, -122.414372 37.742457, -122.414498 37.742439, -122.414766 37.742322, -122.415014 37.742182, -122.415223 37.742157, -122.415651 37.742133, -122.415869 37.742124, -122.416265 37.742026, -122.416301 37.742017, -122.416413 37.742007, -122.416775 37.742057, -122.416829 37.742107, -122.416957 37.742226, -122.41706 37.742432, -122.41702 37.742609, -122.416776 37.742785, -122.416681 37.742931, -122.416627 37.743013, -122.41663 37.743316, -122.416506 37.743476, -122.416179 37.743649, -122.416134 37.743673, -122.415921 37.743845, -122.415781 37.744101, -122.415598 37.744213, -122.415371 37.744206, -122.414822 37.744056, -122.414847 37.744275, -122.414921 37.745045, -122.415149 37.74499, -122.415314 37.744979, -122.415476 37.745016, -122.415693 37.745103, -122.416032 37.74524, -122.416103 37.745253, -122.416559 37.745439, -122.41724 37.745718, -122.41764 37.745882, -122.417819 37.745965)))"
6,75,47600,60750476004,G5030,130515,0,37.7739109,-122.4753397,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.478972 37.774681, -122.4779 37.77473, -122.47683 37.774779, -122.475751 37.774828, -122.475525 37.774838, -122.474686 37.774877, -122.473563 37.774928, -122.472435 37.774979, -122.471989 37.774999, -122.471842 37.775006, -122.471706 37.773141, -122.471762 37.773139, -122.471824 37.773136, -122.472297 37.773114, -122.473428 37.773063, -122.474551 37.773011, -122.475614 37.772962, -122.476694 37.772913, -122.477767 37.772864, -122.478837 37.772815, -122.478972 37.774681)))"
6,75,47600,60750476003,G5030,130526,0,37.7757765,-122.475472,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.479106 37.776546, -122.478033 37.776595, -122.476965 37.776644, -122.475888 37.776693, -122.475659 37.776703, -122.474821 37.776742, -122.473698 37.776793, -122.472572 37.776844, -122.472128 37.776864, -122.471967 37.776871, -122.471963 37.776774, -122.471847 37.7751, -122.471842 37.775006, -122.471989 37.774999, -122.472435 37.774979, -122.473563 37.774928, -122.474686 37.774877, -122.475525 37.774838, -122.475751 37.774828, -122.47683 37.774779, -122.4779 37.77473, -122.478972 37.774681, -122.479106 37.776546)))"
6,75,40200,60750402003,G5030,106845,0,37.7836505,-122.469542,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.472516 37.784453, -122.472052 37.784476, -122.470981 37.784524, -122.469908 37.784573, -122.46884 37.784621, -122.467764 37.784669, -122.466694 37.784716, -122.466563 37.782849, -122.467629 37.782802, -122.468704 37.782751, -122.46977 37.782702, -122.470846 37.782652, -122.471915 37.782596, -122.472379 37.782581, -122.472387 37.782674, -122.472513 37.784373, -122.472516 37.784453)))"
6,75,25100,60750251003,G5030,278292,0,37.7423849,-122.4071513,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.410365 37.741362, -122.410099 37.741348, -122.4095 37.741316, -122.408749 37.741277, -122.40839 37.741258, -122.408195 37.741869, -122.408157 37.742356, -122.408099 37.743187, -122.408001 37.743283, -122.407495 37.743304, -122.407265 37.743882, -122.407076 37.744359, -122.406896 37.744812, -122.40577 37.744528, -122.405574 37.745029, -122.405414 37.745438, -122.405214 37.746474, -122.40517 37.746529, -122.405026 37.747345, -122.404993 37.74753, -122.404992 37.7476, -122.404896 37.748153, -122.404937 37.748223, -122.405057 37.748247, -122.405899 37.747958, -122.405976 37.747896, -122.406275 37.747859, -122.406721 37.748681, -122.406745 37.748725, -122.406788 37.748805, -122.406728 37.748819, -122.406499 37.748885, -122.406312 37.748939, -122.405682 37.749044, -122.405501 37.749081, -122.405239 37.749125, -122.405092 37.749154, -122.405021 37.749164, -122.404865 37.749198, -122.40481 37.74921, -122.404777 37.749217, -122.404306 37.749319, -122.403784 37.749433, -122.403827 37.749297, -122.403991 37.748781, -122.404052 37.74859, -122.403897 37.748429, -122.403867 37.748397, -122.403802 37.74833, -122.403674 37.748056, -122.403561 37.747762, -122.403662 37.747412, -122.403712 37.747202, -122.403924 37.746594, -122.404064 37.746253, -122.404169 37.74611, -122.40429 37.745961, -122.404315 37.74593, -122.404257 37.745665, -122.404228 37.745568, -122.404203 37.745484, -122.404185 37.745237, -122.404527 37.744298, -122.40459 37.744126, -122.404904 37.743681, -122.405305 37.743115, -122.405838 37.742392, -122.406289 37.741774, -122.406574 37.741381, -122.40673 37.741119, -122.406835 37.740855, -122.406952 37.740495, -122.407062 37.73957, -122.407114 37.73906, -122.407069 37.738554, -122.407054 37.738458, -122.407009 37.738002, -122.407554 37.737837, -122.407658 37.737813, -122.407685 37.737806, -122.407789 37.737777, -122.407851 37.737755, -122.407987 37.737706, -122.408125 37.737657, -122.408217 37.737612, -122.408465 37.737489, -122.408684 37.737234, -122.40879 37.736997, -122.408854 37.736831, -122.408993 37.736828, -122.409138 37.736823, -122.409762 37.736858, -122.410377 37.736894, -122.410264 37.738123, -122.410191 37.738923, -122.410115 37.739755, -122.410507 37.739779, -122.410365 37.741362)))"
6,75,60100,60750601001,G5030,2338303,0,37.7960535,-122.4764214,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.485895 37.790894, -122.485741 37.791022, -122.485411 37.791468, -122.485285 37.791713, -122.484996 37.791948, -122.484753 37.792215, -122.484542 37.792522, -122.484364 37.79274, -122.484184 37.793062, -122.484073 37.793295, -122.483858 37.793646, -122.483593 37.794035, -122.483294 37.794671, -122.483518 37.79473, -122.483088 37.795612, -122.482999 37.795903, -122.482851 37.796178, -122.482667 37.796814, -122.482505 37.797149, -122.48235 37.797496, -122.48218 37.797833, -122.482169 37.797996, -122.482136 37.79813, -122.482085 37.798234, -122.482122 37.79829, -122.482129 37.798329, -122.482079 37.798472, -122.482042 37.798509, -122.481958 37.798535, -122.48187 37.798535, -122.481831 37.798574, -122.481914 37.798729, -122.481933 37.798775, -122.481895 37.79878, -122.481783 37.798686, -122.481759 37.798795, -122.481736 37.798806, -122.481729 37.798846, -122.481698 37.798857, -122.481554 37.798748, -122.481545 37.798792, -122.481675 37.798888, -122.481685 37.79893, -122.481643 37.798933, -122.48162 37.798952, -122.481562 37.799036, -122.481553 37.799086, -122.481537 37.79914, -122.481507 37.799211, -122.481472 37.799267, -122.481416 37.799334, -122.48138 37.799367, -122.481394 37.799401, -122.481388 37.79945, -122.481312 37.799517, -122.4812 37.799556, -122.481106 37.799613, -122.481069 37.799704, -122.481064 37.799823, -122.481041 37.799871, -122.480987 37.799938, -122.48098 37.800014, -122.480974 37.800331, -122.48086 37.800385, -122.480757 37.800443, -122.480678 37.800582, -122.480655 37.800648, -122.480593 37.800725, -122.480538 37.800815, -122.480468 37.80095, -122.480375 37.801095, -122.480296 37.801293, -122.480202 37.801417, -122.480181 37.801558, -122.480072 37.801845, -122.480027 37.802059, -122.480044 37.802235, -122.480005 37.802388, -122.479967 37.802605, -122.479927 37.80275, -122.479899 37.802898, -122.479612 37.803428, -122.479497 37.803573, -122.479357 37.803861, -122.479173 37.804332, -122.479146 37.804483, -122.479061 37.804693, -122.478953 37.804882, -122.478814 37.805291, -122.478729 37.805493, -122.478723 37.805679, -122.478697 37.805843, -122.478686 37.805962, -122.478628 37.806008, -122.478654 37.80609, -122.478632 37.80612, -122.47866 37.806171, -122.478627 37.806353, -122.478624 37.80647, -122.478577 37.806638, -122.478545 37.80696, -122.478527 37.807067, -122.478527 37.807185, -122.478521 37.807253, -122.478489 37.807311, -122.478484 37.807411, -122.478496 37.80755, -122.478476 37.807833, -122.478405 37.808093, -122.478181 37.808214, -122.478061 37.808278, -122.477896 37.808449, -122.477886 37.808531, -122.477924 37.808669, -122.477956 37.809252, -122.477941 37.809493, -122.477923 37.809783, -122.477957 37.810111, -122.477925 37.810324, -122.477976 37.810543, -122.477691 37.810628, -122.477738 37.810943, -122.477669 37.81096, -122.477641 37.810965, -122.477578 37.810977, -122.47752 37.810988, -122.477473 37.810327, -122.477378 37.809788, -122.477283 37.809358, -122.477169 37.809072, -122.476922 37.808629, -122.476648 37.808357, -122.47637 37.808033, -122.475972 37.807685, -122.475437 37.807297, -122.475114 37.807056, -122.474865 37.806797, -122.47467 37.806617, -122.474506 37.806429, -122.474403 37.806331, -122.47344 37.805462, -122.473102 37.805144, -122.472579 37.804721, -122.472076 37.804387, -122.471414 37.804019, -122.470701 37.803693, -122.469693 37.803283, -122.469383 37.803178, -122.469376 37.803024, -122.469375 37.802917, -122.46937 37.80266, -122.469366 37.802389, -122.469376 37.802031, -122.469382 37.801715, -122.469392 37.801347, -122.469392 37.801096, -122.469392 37.801051, -122.469393 37.800961, -122.46942 37.800217, -122.469404 37.799778, -122.469412 37.799225, -122.469386 37.798671, -122.469401 37.797846, -122.46942 37.797542, -122.469448 37.79743, -122.469464 37.797306, -122.469465 37.797197, -122.469458 37.796191, -122.469476 37.795194, -122.469516 37.792845, -122.469544 37.792519, -122.469556 37.792351, -122.469573 37.792122, -122.46959 37.792005, -122.469602 37.791893, -122.469638 37.791748, -122.469733 37.791406, -122.469885 37.790999, -122.470029 37.79073, -122.470127 37.790587, -122.470295 37.790344, -122.470552 37.789989, -122.470803 37.789642, -122.47141 37.788823, -122.471691 37.788474, -122.471906 37.788169, -122.471965 37.788068, -122.472046 37.787927, -122.472166 37.787684, -122.472247 37.787495, -122.472298 37.787378, -122.472352 37.787234, -122.472473 37.787229, -122.473321 37.787193, -122.474427 37.786975, -122.475547 37.786782, -122.476625 37.786796, -122.477696 37.786797, -122.47878 37.7869, -122.479845 37.786796, -122.481003 37.787067, -122.481871 37.78722, -122.483799 37.78774, -122.484146 37.787665, -122.48415 37.788448, -122.484 37.788743, -122.483904 37.788994, -122.48391 37.789233, -122.484006 37.789431, -122.484072 37.789515, -122.484194 37.78956, -122.484406 37.789641, -122.48473 37.78973, -122.484838 37.789892, -122.485197 37.790197, -122.485943 37.790839, -122.485895 37.790894)))"
6,75,47902,60750479023,G5030,148473,0,37.7792732,-122.5075341,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.510117 37.781006, -122.507789 37.781112, -122.506316 37.781119, -122.5063 37.780996, -122.506188 37.781032, -122.506008 37.78104, -122.505226 37.781077, -122.505135 37.7798, -122.50509 37.77916, -122.506165 37.779111, -122.506022 37.77719, -122.507094 37.777141, -122.508161 37.777093, -122.509228 37.777044, -122.509368 37.778965, -122.509433 37.779851, -122.509593 37.780173, -122.509879 37.780627, -122.510117 37.781006)))"
6,75,47702,60750477022,G5030,117613,0,37.7746071,-122.4805779,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.482318 37.7764, -122.481247 37.776449, -122.480175 37.776498, -122.479106 37.776546, -122.478972 37.774681, -122.478837 37.772815, -122.479905 37.772766, -122.480979 37.772716, -122.482049 37.772667, -122.482184 37.774534, -122.482318 37.7764)))"
6,75,47701,60750477013,G5030,117475,0,37.7771851,-122.4855977,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.488876 37.777972, -122.487805 37.77802, -122.486738 37.778069, -122.485667 37.778117, -122.484595 37.778166, -122.483525 37.778214, -122.482453 37.778263, -122.482318 37.7764, -122.48339 37.776351, -122.484461 37.776302, -122.485532 37.776252, -122.486603 37.776204, -122.487669 37.776155, -122.488741 37.776107, -122.488876 37.777972)))"
6,75,47701,60750477012,G5030,121648,0,37.7784037,-122.4808532,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.482598 37.780265, -122.481523 37.780318, -122.480456 37.780353, -122.479388 37.780403, -122.479378 37.78027, -122.479241 37.778408, -122.479106 37.776546, -122.480175 37.776498, -122.481247 37.776449, -122.482318 37.7764, -122.482453 37.778263, -122.482587 37.780124, -122.482598 37.780265)))"
6,75,47701,60750477011,G5030,125605,0,37.7791141,-122.4857354,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.489019 37.779977, -122.487951 37.780014, -122.487815 37.780016, -122.487005 37.780054, -122.486883 37.780058, -122.486762 37.780058, -122.485929 37.780099, -122.485813 37.780104, -122.485684 37.780111, -122.484882 37.780157, -122.484737 37.780156, -122.484604 37.780168, -122.483789 37.780206, -122.483667 37.780207, -122.482598 37.780265, -122.482587 37.780124, -122.482453 37.778263, -122.483525 37.778214, -122.484595 37.778166, -122.485667 37.778117, -122.486738 37.778069, -122.487805 37.77802, -122.488876 37.777972, -122.489009 37.77983, -122.489019 37.779977)))"
6,75,40200,60750402001,G5030,148914,0,37.784611,-122.4655832,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.466924 37.788132, -122.465842 37.78835, -122.464781 37.788564, -122.464817 37.788378, -122.464693 37.78667, -122.464572 37.784994, -122.464551 37.784792, -122.464425 37.78294, -122.464284 37.781089, -122.464413 37.781082, -122.465239 37.781049, -122.465358 37.781037, -122.465476 37.781037, -122.466297 37.780998, -122.466432 37.78099, -122.466563 37.782849, -122.466694 37.784716, -122.46683 37.786568, -122.466853 37.786884, -122.466192 37.787326, -122.466924 37.788132)))"
6,75,40100,60750401004,G5030,79656,0,37.7858282,-122.4635618,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.464781 37.788564, -122.463581 37.788806, -122.46376 37.788684, -122.463618 37.786722, -122.462547 37.786768, -122.462441 37.785266, -122.462416 37.784907, -122.462279 37.783038, -122.463351 37.782989, -122.463483 37.784856, -122.463987 37.784825, -122.464551 37.784792, -122.464572 37.784994, -122.464693 37.78667, -122.464817 37.788378, -122.464781 37.788564)))"
6,75,40100,60750401003,G5030,118042,0,37.7824284,-122.4620246,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.464551 37.784792, -122.463987 37.784825, -122.463483 37.784856, -122.463351 37.782989, -122.462279 37.783038, -122.461207 37.783087, -122.460137 37.783136, -122.458998 37.783189, -122.458878 37.781326, -122.460005 37.781281, -122.461068 37.781227, -122.461194 37.781223, -122.462002 37.781189, -122.462144 37.781177, -122.46227 37.78118, -122.463089 37.781145, -122.463217 37.781147, -122.463339 37.781141, -122.464152 37.7811, -122.464284 37.781089, -122.464425 37.78294, -122.464551 37.784792)))"
6,75,40100,60750401001,G5030,145423,0,37.7874589,-122.4612739,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.46376 37.788684, -122.463581 37.788806, -122.459925 37.789543, -122.459476 37.789711, -122.459453 37.789301, -122.459388 37.788405, -122.459324 37.787521, -122.45928 37.786914, -122.459256 37.786623, -122.459179 37.785682, -122.460308 37.785539, -122.461369 37.785403, -122.462441 37.785266, -122.462547 37.786768, -122.463618 37.786722, -122.46376 37.788684)))"
6,75,35202,60750352021,G5030,128898,0,37.7632405,-122.5063315,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.50987 37.76409, -122.509411 37.764088, -122.509284 37.764088, -122.508462 37.764106, -122.508335 37.764107, -122.508209 37.76412, -122.507365 37.764152, -122.507267 37.764155, -122.507149 37.764164, -122.506323 37.764203, -122.506193 37.764207, -122.50609 37.76421, -122.505232 37.764249, -122.505129 37.764255, -122.504982 37.76426, -122.504158 37.764296, -122.504055 37.764294, -122.503926 37.764304, -122.503084 37.764343, -122.502979 37.764344, -122.502973 37.764264, -122.502844 37.762427, -122.503916 37.76238, -122.504988 37.762332, -122.506059 37.762285, -122.50713 37.762238, -122.508199 37.76219, -122.509269 37.762143, -122.509622 37.762127, -122.509817 37.763729, -122.509833 37.763969, -122.50987 37.76409)))"
6,75,40200,60750402004,G5030,169941,0,37.7860938,-122.469486,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.472597 37.78609, -122.472579 37.786208, -122.472583 37.786317, -122.472548 37.786507, -122.472501 37.786698, -122.472436 37.786968, -122.472352 37.787234, -122.472234 37.787232, -122.47116 37.787223, -122.470912 37.787221, -122.470081 37.787399, -122.467989 37.787849, -122.466924 37.788132, -122.466192 37.787326, -122.466853 37.786884, -122.46683 37.786568, -122.466694 37.784716, -122.467764 37.784669, -122.46884 37.784621, -122.469908 37.784573, -122.470981 37.784524, -122.472052 37.784476, -122.472516 37.784453, -122.472525 37.78456, -122.472596 37.785492, -122.472597 37.78609)))"
6,75,35201,60750352015,G5030,115299,0,37.7539025,-122.5054082,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.508679 37.754692, -122.507674 37.754736, -122.506605 37.754784, -122.505534 37.754831, -122.504463 37.754879, -122.503392 37.754926, -122.502318 37.754953, -122.502191 37.753106, -122.503263 37.753059, -122.504333 37.753012, -122.505406 37.752964, -122.506476 37.752917, -122.507546 37.752869, -122.508432 37.75283, -122.508679 37.754692)))"
6,75,35400,60750354005,G5030,130669,0,37.7368081,-122.5035978,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.506436 37.73796, -122.505429 37.738004, -122.504359 37.738051, -122.503288 37.738098, -122.502215 37.738145, -122.501142 37.738192, -122.50101 37.736324, -122.500959 37.735471, -122.501017 37.73535, -122.501041 37.7353, -122.501179 37.735342, -122.501595 37.735438, -122.502031 37.735515, -122.502558 37.735557, -122.502995 37.735555, -122.50311 37.735552, -122.503219 37.735551, -122.504185 37.735558, -122.505153 37.735565, -122.505262 37.735565, -122.50538 37.735566, -122.506135 37.735571, -122.506194 37.736096, -122.506314 37.737023, -122.506436 37.73796)))"
6,75,35400,60750354003,G5030,123815,0,37.7408744,-122.505692,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.507193 37.743535, -122.506897 37.743548, -122.505824 37.743596, -122.504753 37.743643, -122.50462 37.741765, -122.50449 37.739907, -122.504359 37.738051, -122.505429 37.738004, -122.506436 37.73796, -122.506676 37.739812, -122.506935 37.741595, -122.506944 37.741675, -122.506955 37.74176, -122.507193 37.743535)))"
6,75,35300,60750353005,G5030,130210,0,37.7385516,-122.5001526,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.501404 37.74191, -122.500332 37.741959, -122.499262 37.742007, -122.499132 37.740143, -122.499001 37.738286, -122.500058 37.738239, -122.499939 37.736371, -122.498869 37.736417, -122.498789 37.735283, -122.498793 37.735071, -122.498863 37.734842, -122.499039 37.734562, -122.499099 37.734468, -122.499119 37.734436, -122.499139 37.734404, -122.499239 37.734454, -122.500063 37.734905, -122.500493 37.735105, -122.500902 37.735253, -122.501041 37.7353, -122.501017 37.73535, -122.500959 37.735471, -122.50101 37.736324, -122.501142 37.738192, -122.501272 37.740049, -122.501404 37.74191)))"
6,75,35300,60750353002,G5030,174056,0,37.7421174,-122.4968886,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.499393 37.743879, -122.49832 37.743927, -122.497248 37.743974, -122.49618 37.744021, -122.495109 37.744068, -122.494646 37.744089, -122.494504 37.742222, -122.494404 37.740352, -122.49485 37.740333, -122.495919 37.740285, -122.496985 37.740238, -122.498059 37.740191, -122.499132 37.740143, -122.499262 37.742007, -122.499393 37.743879)))"
6,75,32801,60750328013,G5030,235236,0,37.7464979,-122.4823811,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.485727 37.74822, -122.484654 37.748267, -122.483582 37.748315, -122.482514 37.748362, -122.48144 37.748409, -122.480368 37.748456, -122.479296 37.748504, -122.479166 37.746638, -122.479035 37.744775, -122.481181 37.744681, -122.482251 37.744634, -122.483322 37.744587, -122.484395 37.74454, -122.485466 37.744493, -122.485597 37.746354, -122.485727 37.74822)))"
6,75,35300,60750353001,G5030,346869,0,37.7477099,-122.4972829,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.499914 37.751334, -122.498842 37.751381, -122.49777 37.751426, -122.496702 37.751476, -122.49563 37.751527, -122.495165 37.751543, -122.495168 37.751431, -122.495053 37.749786, -122.495046 37.749681, -122.495035 37.749574, -122.494923 37.747923, -122.494911 37.747814, -122.494904 37.747704, -122.49479 37.746058, -122.494774 37.745949, -122.494772 37.745878, -122.494655 37.744198, -122.494646 37.744089, -122.495109 37.744068, -122.49618 37.744021, -122.497248 37.743974, -122.49832 37.743927, -122.499393 37.743879, -122.499525 37.745739, -122.499654 37.747605, -122.499784 37.749472, -122.499914 37.751334)))"
6,75,21500,60750215003,G5030,90880,0,37.7427791,-122.4263284,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.431022 37.742631, -122.428806 37.742764, -122.426594 37.742897, -122.42667 37.7437, -122.4247 37.743819, -122.424458 37.743834, -122.424311 37.743842, -122.422709 37.74394, -122.423043 37.743114, -122.423302 37.742426, -122.423361 37.74229, -122.424163 37.742241, -122.424315 37.742231, -122.425814 37.742141, -122.426518 37.742098, -122.426846 37.742078, -122.427879 37.742015, -122.428729 37.741964, -122.428911 37.741953, -122.429947 37.74189, -122.430888 37.741833, -122.430953 37.741917, -122.431022 37.742631)))"
6,75,22600,60750226002,G5030,923942,503898,37.7612744,-122.3841166,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.394303 37.766593, -122.393968 37.766614, -122.393001 37.766671, -122.390976 37.766792, -122.390815 37.766792, -122.390504 37.766813, -122.390222 37.766831, -122.389099 37.766903, -122.388164 37.766958, -122.388037 37.765628, -122.387917 37.764379, -122.387606 37.764483, -122.386615 37.765668, -122.385933 37.767027, -122.385823 37.767255, -122.38487 37.76724, -122.384847 37.767013, -122.382989 37.767131, -122.382864 37.76717, -122.379681 37.767629, -122.377981 37.753629, -122.380014 37.753358, -122.380985 37.753228, -122.381711 37.753186, -122.381985 37.75317, -122.382 37.753317, -122.382096 37.753338, -122.38224 37.75335, -122.382441 37.753341, -122.382525 37.753349, -122.382626 37.753377, -122.382697 37.753413, -122.382764 37.753463, -122.382809 37.753513, -122.38285 37.753585, -122.382868 37.753657, -122.382866 37.753758, -122.382873 37.753913, -122.382904 37.754097, -122.382841 37.754125, -122.382806 37.754159, -122.382784 37.754207, -122.382785 37.754259, -122.382817 37.754323, -122.382844 37.754364, -122.38296 37.754357, -122.383074 37.75435, -122.384062 37.754291, -122.38583 37.754187, -122.385973 37.754225, -122.386939 37.754168, -122.387066 37.755446, -122.387195 37.756778, -122.387313 37.758, -122.387569 37.76055, -122.388231 37.76051, -122.388386 37.760501, -122.388419 37.760499, -122.388625 37.760487, -122.389486 37.760435, -122.389594 37.76039, -122.390447 37.760347, -122.391412 37.760299, -122.392256 37.760257, -122.392269 37.760448, -122.392303 37.760913, -122.392319 37.76106, -122.392371 37.761544, -122.392451 37.762281, -122.39252 37.762819, -122.3926 37.763438, -122.392714 37.764084, -122.392729 37.764167, -122.393005 37.764782, -122.39334 37.765356, -122.39351 37.765585, -122.393765 37.765929, -122.393919 37.766074, -122.394299 37.766435, -122.394473 37.766582, -122.394303 37.766593)))"
6,75,22702,60750227021,G5030,145676,0,37.7638999,-122.3956773,7/21/22 22:57,7/25/22 14:01,"MULTIPOLYGON (((-122.398703 37.765014, -122.397737 37.765072, -122.396771 37.76513, -122.395807 37.765189, -122.394829 37.765248, -122.393848 37.765307, -122.393794 37.76535, -122.393715 37.765415, -122.39351 37.765585, -122.39334 37.765356, -122.393005 37.764782, -122.392729 37.764167, -122.392714 37.764084, -122.3926 37.763438, -122.39252 37.762819, -122.392626 37.762813, -122.392769 37.762804, -122.392962 37.762793, -122.392987 37.762791, -122.393613 37.762756, -122.394595 37.762696, -122.395561 37.762638, -122.396527 37.76258, -122.397495 37.762521, -122.398461 37.762463, -122.39858 37.763736, -122.398703 37.765014)))"
